date,T_AMB,P_AMB,CMP_SPEED,CDP,GGDP,HPT_IT,CDT,LPT_IT,EXH_T,RH,WAR,POWER,SAMPLE
30/07/2021,8.473837,1.016641426,9846.65,11.41677595,3.406864032,1066.990515,359.4145181,716.0498335,457.0096586,98.99927023,6.71E-05,16687.96781,data 7
31/07/2021,8.705955076,1.016551818,9848.303371,11.40461779,3.404898364,1068.445549,359.9135142,717.2379896,457.9709532,97.74463006,6.72E-05,16682.88808,data 7
01/08/2021,12.4767698,1.017143115,9831.54355,11.18424681,3.372787609,1091.346599,367.2021792,736.62119,474.1141537,78.73675358,6.92E-05,16489.49335,data 7
02/08/2021,15.98744112,1.016756861,9824.242377,10.99119107,3.342948951,1112.976743,374.1104164,754.853768,489.2565475,62.56854503,6.92E-05,16324.32496,data 7
03/08/2021,15.6848944,1.016597519,9935.625573,11.23076417,3.378910289,1106.270513,374.8622306,747.0931766,481.4399535,63.54327364,6.90E-05,16651.32364,data 7
04/08/2021,12.01899593,1.017080027,9993.033538,11.55102682,3.427563772,1083.242286,368.5881119,726.6731703,463.8396188,80.78957062,6.89E-05,16989.79077,data 7
05/08/2021,8.481080812,1.016719684,9993.419585,11.74102842,3.455038259,1063.424232,361.8464998,710.0588134,450.1168166,98.91414562,6.70E-05,17147.84074,data 7
06/08/2021,8.697088713,1.016706069,9952.950543,11.64547066,3.440915894,1066.901825,362.0182783,713.5806354,453.4173538,97.85139133,6.73E-05,17029.63727,data 7
07/08/2021,12.51990661,1.016665641,9990.305345,11.52241464,3.422628209,1087.576951,370.0364877,730.0603696,466.4776968,78.6005779,6.94E-05,16974.41402,data 7
08/08/2021,16.0731593,1.016938986,9973.760485,11.30666612,3.39087718,1109.906486,377.1271029,748.8525426,482.0540588,61.95387335,6.89E-05,16794.18949,data 7
09/08/2021,15.71275048,1.016487233,9949.871552,11.26618528,3.384038569,1109.706816,376.3933046,749.0262615,482.4202738,63.30360861,6.88E-05,16744.99913,data 7
10/08/2021,11.95324411,1.016098207,9983.795614,11.52359536,3.421836864,1087.008915,369.457977,729.5041826,465.9666423,81.39794059,6.93E-05,17000.17589,data 7
11/08/2021,8.542727536,1.016718172,9941.566152,11.6208789,3.437313685,1069.274113,362.3326769,715.4841642,454.9341165,98.38263996,6.69E-05,17039.25297,data 7
12/08/2021,8.730122483,1.016263542,9980.354292,11.68627585,3.446196017,1068.601856,363.091587,714.2403915,453.4673143,97.32415089,6.70E-05,17133.98816,data 7
13/08/2021,12.5507628,1.01676065,9913.421154,11.34575064,3.396427729,1094.820168,370.0766052,737.2943258,473.2103894,78.18344674,6.91E-05,16796.55865,data 7
14/08/2021,16.00023092,1.016636933,9884.244039,11.10744529,3.360386057,1116.830734,376.6276279,756.2033367,489.1400867,62.27889849,6.89E-05,16571.94122,data 7
15/08/2021,15.75662035,1.016540278,9861.240905,11.07217463,3.354880496,1116.938254,376.0535128,756.6413612,489.7301647,63.2664989,6.90E-05,16522.35879,data 7
16/08/2021,12.06034053,1.017209067,5408.36031,6.679391028,2.316502038,1096.565175,206.671949,737.2822055,472.2414807,80.81422033,6.91E-05,17000.10113,data 7
17/08/2021,8.534023954,1.016827861,0,1.016827861,1.016827861,,8.534023954,,,98.78155245,6.72E-05,,data 7
18/08/2021,8.894736996,1.016607537,0,1.016607537,1.016607537,,8.894736996,,,97.38138127,6.78E-05,,data 7
19/08/2021,12.61958865,1.016637356,0,1.016637356,1.016637356,,12.61958865,,,77.77616519,6.91E-05,,data 7
20/08/2021,16.03722318,1.017071037,0,1.017071037,1.017071037,,16.03722318,,,61.90662849,6.87E-05,,data 7
21/08/2021,15.82816623,1.017175252,0,1.017175252,1.017175252,,15.82816623,,,63.37038238,6.94E-05,,data 7
22/08/2021,11.92000695,1.016557898,0,1.016557898,1.016557898,,11.92000695,,,81.77076457,6.93E-05,,data 7
23/08/2021,8.438344223,1.017092246,0,1.017092246,1.017092246,,8.438344223,,,98.35920975,6.64E-05,,data 7
24/08/2021,8.7576364,1.016745688,0,1.016745688,1.016745688,,8.7576364,,,98.04111037,6.77E-05,,data 7
25/08/2021,12.60526124,1.016828481,0,1.016828481,1.016828481,,12.60526124,,,78.00035021,6.91E-05,,data 7
26/08/2021,16.13499069,1.016239135,8700.074819,9.937522307,3.080485505,1116.348126,332.6868032,754.574626,486.994086,62.46550457,6.98E-05,16726.53606,data 7
27/08/2021,15.75588852,1.016912311,9864.188601,11.09338848,3.358715054,1116.647679,376.1724527,756.2311145,489.2816175,63.31973503,6.90E-05,16538.66404,data 7
28/08/2021,12.0814741,1.0167109,9851.234208,11.25624084,3.382935686,1096.437148,369.0764685,739.442154,475.5014083,81.11275153,6.95E-05,16663.53048,data 7
29/08/2021,8.508506716,1.016853434,9770.553584,11.27475847,3.385955961,1080.117298,361.3711769,727.2546275,466.4007584,98.42988404,6.68E-05,16597.54352,data 7
30/08/2021,8.788049687,1.01663669,9760.215805,11.23744441,3.379978925,1083.151781,362.0362403,729.9035901,468.6592748,97.80375787,6.76E-05,16563.71862,data 7
31/08/2021,12.48960835,1.01705285,9722.636369,10.97922105,3.341584473,1106.919032,368.9652835,750.443357,486.047468,78.77971389,6.93E-05,16312.14605,data 7
01/09/2021,16.21773218,1.016759515,9643.174246,10.63787382,3.288771121,1133.303093,375.4036847,774.1171403,506.6622233,61.8698747,6.95E-05,15935.62802,data 7
02/09/2021,15.83955621,1.016843459,9557.820191,10.48867459,3.265777013,1134.985154,373.6555936,777.1691171,510.2765706,63.37757275,6.94E-05,15712.55072,data 7
03/09/2021,12.11947215,1.016192822,9586.741516,10.72024152,3.300504216,1112.584504,367.0330761,757.6708999,493.6597406,80.4617295,6.92E-05,15946.70519,data 7
04/09/2021,8.585440518,1.016711038,9598.959334,10.92232061,3.332388814,1092.128608,360.5922541,740.1217943,478.8722489,98.68873693,6.73E-05,16148.53516,data 7
05/09/2021,8.761763516,1.016788967,9617.706652,10.9538965,3.337322806,1094.23401,361.6316481,741.364125,479.5568827,97.67893812,6.74E-05,16218.14969,data 7
06/09/2021,12.54225228,1.01677746,9615.496599,10.76254033,3.308002804,1116.877739,369.0362009,760.3837906,495.3191155,78.24199819,6.91E-05,16056.75454,data 7
07/09/2021,16.09611314,1.016463872,9509.383733,10.38051316,3.248217,1142.671246,374.5902537,784.1771052,516.4580174,62.06183738,6.92E-05,15605.47383,data 7
08/09/2021,15.75834321,1.016760242,9496.832334,10.374701,3.247802441,1142.291825,373.9759163,784.0742521,516.5153953,63.59004346,6.93E-05,15597.70073,data 7
09/09/2021,12.09402974,1.016524102,9566.873283,10.68588242,3.295792692,1117.715273,367.8995989,761.9097035,497.1257872,80.81424042,6.94E-05,15947.5371,data 7
10/09/2021,8.559225284,1.016681706,9612.085804,10.95700438,3.337615639,1095.912443,361.860625,742.6110437,480.48332,98.89472475,6.74E-05,16240.42084,data 7
11/09/2021,8.799904103,1.016753097,9529.288004,10.77550973,3.309943672,1100.513564,361.1680775,748.1453904,486.166943,97.76091241,6.77E-05,15986.92002,data 7
12/09/2021,12.55243915,1.016599729,9574.403896,10.68096006,3.295177518,1120.635178,369.0661251,764.1214917,498.8000457,78.43241214,6.93E-05,15958.47673,data 7
13/09/2021,16.25067881,1.016576898,9595.221271,10.55004968,3.274860392,1142.919797,376.7909278,782.3795477,513.6361381,61.50244772,6.92E-05,15879.45428,data 7
14/09/2021,15.82671747,1.016556554,9565.856102,10.5109784,3.268778093,1141.617809,375.6200554,781.8244715,513.5315748,63.26464961,6.93E-05,15813.04552,data 7
15/09/2021,12.12472122,1.01665129,9419.760003,10.39567398,3.250955207,1125.714403,366.523023,771.3161008,506.7038965,80.61139342,6.93E-05,15545.74286,data 7
16/09/2021,8.626683724,1.016874347,9488.890234,10.70693989,3.299584218,1102.098404,360.7083402,750.0167471,488.0740806,98.68323899,6.75E-05,15894.54335,data 7
17/09/2021,8.864314495,1.01672267,9495.06055,10.70214573,3.298648273,1104.03611,361.4130997,751.4873253,489.1883946,97.50839405,6.78E-05,15907.65684,data 7
18/09/2021,12.77060636,1.016349888,9485.921097,10.49060789,3.265280234,1128.725382,369.1245582,772.3714299,506.6022714,77.35499598,6.94E-05,15725.92649,data 7
19/09/2021,16.13555785,1.016428021,9586.74107,10.53511621,3.272331078,1144.599518,377.0636772,783.6713991,514.6278775,62.18698583,6.95E-05,15882.54712,data 7
20/09/2021,15.89859082,1.016720353,9595.011112,10.56357497,3.277201846,1143.623486,376.8579651,782.6641119,513.6690367,63.33502649,6.97E-05,15927.96058,data 7
21/09/2021,12.27698891,1.016819879,9618.91917,10.79081628,3.312442963,1121.625617,370.3246386,763.5779676,497.4435473,79.69648687,6.92E-05,16155.84842,data 7
22/09/2021,8.67671566,1.01678894,9568.638902,10.86477224,3.323724734,1102.890576,362.7785597,748.7887317,485.8094272,98.43269063,6.76E-05,16165.94794,data 7
23/09/2021,8.903619848,1.016467109,9447.035657,10.60172798,3.282700317,1110.068556,361.8783565,757.0938198,494.1932415,97.80489167,6.82E-05,15807.96728,data 7
24/09/2021,12.58566113,1.016563502,9490.843082,10.51180832,3.268928042,1130.124904,369.5789497,773.131615,506.9575874,78.41946346,6.94E-05,15783.13161,data 7
25/09/2021,16.31958546,1.016940308,9551.387961,10.46702649,3.262557969,1150.496292,377.8604196,788.9554577,519.2296681,61.57788798,6.96E-05,15820.33387,data 7
26/09/2021,15.96277177,1.016668002,9503.393533,10.38678673,3.249596243,1151.085472,376.6871904,790.3610534,520.9996103,62.60848685,6.92E-05,15699.88266,data 7
27/09/2021,12.15594035,1.016668882,9516.519445,10.58872494,3.281002701,1128.363572,369.6629964,770.8565162,504.5457154,80.42124432,6.93E-05,15901.23764,data 7
28/09/2021,8.663848418,1.016940512,9588.451254,10.91190559,3.331154095,1104.587049,363.7791786,749.4717184,485.8889705,98.34591293,6.74E-05,16260.6075,data 7
29/09/2021,8.957063692,1.016698688,9558.084921,10.83678046,3.319280623,1108.123069,364.1179972,752.9621357,489.1227159,97.83533058,6.84E-05,16162.34607,data 7
30/09/2021,12.68324024,1.016848127,9541.776732,10.61771926,3.285793026,1130.697823,370.967875,772.4131881,505.5693987,77.91470925,6.94E-05,15954.72122,data 7
01/10/2021,16.37927186,1.016959861,9515.859396,10.39188993,3.250861331,1153.668635,377.643919,792.4039881,522.6102219,60.99050736,6.92E-05,15725.18133,data 7
02/10/2021,16.02133535,1.017022161,9540.629542,10.45594186,3.260965895,1150.861439,377.372473,789.5103016,519.8542242,62.18446734,6.89E-05,15815.90795,data 7
03/10/2021,12.25444468,1.015973472,9565.616917,10.68054089,3.294070452,1128.542267,370.7747493,770.0219623,503.2039148,80.44379474,6.98E-05,16043.11127,data 7
04/10/2021,8.70585358,1.016622594,9556.926039,10.84651134,3.32064982,1108.891728,364.0763076,753.5212737,489.5291666,98.33722325,6.76E-05,16191.15934,data 7
05/10/2021,8.868233921,1.016798285,9547.52295,10.8163545,3.316306898,1110.863876,364.3310257,755.4010846,491.2341396,97.89701621,6.80E-05,16163.83256,data 7
06/10/2021,12.76034935,1.016797765,9520.882385,10.57112423,3.278464371,1136.644695,371.7418328,777.6632114,510.0922871,77.67246694,6.96E-05,15934.4866,data 7
07/10/2021,16.30619185,1.016475453,9398.431668,10.1576379,3.213207325,1163.579554,376.8830024,803.0027432,532.9214389,61.75425802,6.98E-05,15431.72953,data 7
08/10/2021,16.12152702,1.016520656,9437.417904,10.24220291,3.226643771,1159.931843,376.9242192,799.1291509,529.165548,62.40117556,6.96E-05,15544.47735,data 7
09/10/2021,12.17126457,1.016906911,9538.384039,10.63430125,3.288401161,1132.238805,370.8104519,773.5996177,506.4832454,81.04828968,6.99E-05,16010.63319,data 7
10/10/2021,8.614650514,1.017063066,9596.424889,10.92480308,3.333341244,1108.567249,364.6458236,752.5360755,488.2447387,98.75023309,6.75E-05,16332.53319,data 7
11/10/2021,8.959606738,1.016497218,9551.789315,10.80574652,3.314206046,1112.615828,364.7662989,756.8091358,492.3589316,97.29283141,6.81E-05,16179.13971,data 7
12/10/2021,12.75187834,1.016538585,9564.401782,10.64169114,3.288998087,1134.330454,372.1467908,774.9355411,507.3115398,77.60180069,6.95E-05,16050.91204,data 7
13/10/2021,16.40035154,1.016430635,9466.818327,10.27820679,3.232169428,1160.825817,378.0701533,799.1560148,528.7054336,61.28921746,6.97E-05,15623.84173,data 7
14/10/2021,16.05887521,1.016522086,9389.632752,10.14415954,3.211182281,1162.478479,376.3873898,802.1499646,532.2606706,63.17516242,7.02E-05,15419.71353,data 7
15/10/2021,12.34167211,1.016460432,9350.665021,10.23877403,3.226011907,1142.166337,368.8131841,785.6948245,519.0074542,79.99852859,6.97E-05,15461.99315,data 7
16/10/2021,8.567100161,1.016500534,9390.124648,10.49616798,3.266374936,1116.965786,361.8704432,763.6624433,500.1531793,98.82194457,6.74E-05,15723.48876,data 7
17/10/2021,9.019521864,1.016684858,9482.769264,10.66605223,3.293016267,1115.420905,363.8970924,760.5433347,496.3621999,97.56481712,6.85E-05,15973.52235,data 7
18/10/2021,12.85340878,1.016649652,9499.681904,10.51748983,3.269909667,1138.115232,371.7159604,779.2526805,511.6445717,77.34303509,6.97E-05,15869.03192,data 7
19/10/2021,16.37727963,1.016790998,9504.466369,10.36343463,3.246130534,1159.699687,378.7554886,797.3214784,526.5917751,61.24420793,6.95E-05,15747.14144,data 7
20/10/2021,16.13373397,1.016456948,9537.79672,10.43904037,3.257423646,1157.655971,378.9030785,794.8866264,524.0946625,62.47349076,6.98E-05,15855.94182,data 7
21/10/2021,12.22291092,1.016637271,9540.453818,10.63478122,3.288087529,1134.452295,371.4049573,775.2702484,507.7425829,80.47194338,6.96E-05,16031.42073,data 7
22/10/2021,8.750526307,1.016727006,9673.681517,11.08117431,3.356526196,1108.279218,366.4162162,750.6135283,485.552096,98.37659894,6.79E-05,16573.19228,data 7
23/10/2021,8.92909218,1.016794296,9646.842744,11.02143089,3.347607701,1110.598386,366.4764391,753.0510393,487.8907259,97.7672171,6.82E-05,16489.41045,data 7
24/10/2021,12.76741409,1.016678475,9710.743077,10.95743388,3.337684328,1131.18265,374.9380516,769.0120121,500.2436446,77.85587965,6.98E-05,16516.40801,data 7
25/10/2021,16.35482786,1.01662785,9334.147412,10.43672774,3.224619244,1151.38912,367.1089954,785.3847709,513.418933,61.26803234,6.94E-05,16455.1769,data 7
26/10/2021,16.07164418,1.016876945,0,1.016876945,1.016876945,,16.07164418,,,62.84033881,6.99E-05,,data 7
27/10/2021,12.34573579,1.016682568,0,1.016682568,1.016682568,,12.34573579,,,80.12088267,6.98E-05,,data 7
28/10/2021,8.818551323,1.016698107,0,1.016698107,1.016698107,,8.818551323,,,97.95197447,6.79E-05,,data 7
29/10/2021,9.00003225,1.016521601,0,1.016521601,1.016521601,,9.00003225,,,98.01268187,6.88E-05,,data 7
30/10/2021,12.87932363,1.017154746,7069.498906,8.430614641,2.717493201,1124.652627,272.344232,758.3492268,488.0385994,77.47119919,6.99E-05,17283.69996,data 7
31/10/2021,16.39102687,1.016861962,9956.43877,11.28299572,3.387198556,1142.29444,385.1558715,773.5295953,500.8393347,61.75170952,7.01E-05,17085.07944,data 7
01/11/2021,16.26654716,1.016681402,9974.086394,11.32599116,3.393353052,1140.282056,385.0306684,771.5179349,498.9646264,62.49082843,7.03E-05,17134.00709,data 7
02/11/2021,12.39931272,1.016851536,9933.264828,11.44775082,3.411796959,1119.628681,377.0520826,754.9759112,485.7964708,79.53286541,6.96E-05,17192.28708,data 7
03/11/2021,8.773196949,1.016763862,9934.372607,11.6483807,3.441453495,1098.603116,369.9892038,737.3871093,471.2882651,98.21824072,6.79E-05,17359.3142,data 7
04/11/2021,9.084076217,1.01654865,9967.552841,11.69445251,3.447887208,1099.454289,371.0714527,737.4669121,470.9441421,97.51396393,6.88E-05,17444.51959,data 7
05/11/2021,12.87570485,1.016846605,9983.05791,11.52526487,3.423349998,1121.469187,378.7899723,755.5549195,485.6480864,77.83295162,7.02E-05,17329.03366,data 7
06/11/2021,16.45360227,1.017026417,9902.643213,11.17327272,3.370949467,1147.032329,384.9518563,778.5340749,505.6519092,61.3247128,6.99E-05,16946.27058,data 7
07/11/2021,16.30321797,1.017266652,9921.703673,11.22057979,3.378499117,1146.277498,385.0550496,777.5256661,504.5718118,61.98310463,6.99E-05,17021.44296,data 7
08/11/2021,12.30170244,1.016687497,9968.624926,11.51956553,3.422212962,1121.160125,377.9439956,755.5178322,485.762206,80.42894138,6.99E-05,17334.26272,data 7
09/11/2021,8.811074834,1.016731194,9979.219627,11.72863229,3.453236904,1100.5058,371.2653236,738.0515513,471.2349205,98.74382953,6.84E-05,17527.54054,data 7
10/11/2021,8.970438329,1.016390433,9950.079959,11.65401348,3.441646098,1101.880338,371.1176491,739.7331277,472.9664881,98.43370948,6.89E-05,17420.46532,data 7
11/11/2021,12.97551296,1.016522008,9876.840239,11.28601725,3.387055498,1128.37886,377.9497971,763.4045754,493.4751869,76.74553891,6.97E-05,17021.56477,data 7
12/11/2021,16.51030751,1.016562424,9817.309356,10.98294315,3.341372863,1152.481781,384.192389,784.7996997,511.9461561,61.07342538,6.99E-05,16698.27834,data 7
13/11/2021,16.23298648,1.017033883,9783.659182,10.93338552,3.334606288,1153.363552,383.4643398,786.1321988,513.4383358,62.2686147,7.00E-05,16630.99155,data 7
14/11/2021,12.50524894,1.017033371,9708.569723,10.96202338,3.338961283,1134.549122,375.200924,771.8534468,502.6071539,78.98502956,6.95E-05,16570.80747,data 7
15/11/2021,8.83614648,1.016738585,9677.513959,11.0798017,3.356364794,1113.305609,367.4688136,754.6729423,488.8076478,98.90390864,6.86E-05,16625.60508,data 7
16/11/2021,9.102935006,1.016390882,9657.416322,11.01744703,3.346342309,1115.989269,367.7560283,757.3361753,491.2815662,97.10341041,6.86E-05,16550.56312,data 7
17/11/2021,12.9604979,1.016792651,9736.379796,10.98912108,3.342688651,1136.119944,376.3593845,772.721057,503.0297162,77.10558608,6.99E-05,16626.65172,data 7
18/11/2021,16.55155512,1.016793845,9760.317938,10.86544605,3.323837439,1155.981011,383.6514979,788.8810682,516.0779488,60.9989438,7.00E-05,16540.16823,data 7
19/11/2021,16.3596946,1.016576156,9642.741781,10.64269068,3.288985527,1159.49409,381.6157399,794.2380445,522.1124158,61.92263393,7.02E-05,16198.5121,data 7
20/11/2021,12.4428829,1.016753151,9457.532438,10.46106386,3.261312066,1144.274912,371.4982504,785.2195449,517.1190854,80.18479518,7.03E-05,15824.51027,data 7
21/11/2021,8.917562319,1.016568592,9482.419711,10.68334231,3.295501914,1121.999372,364.9711387,765.9457955,500.7600913,98.16040662,6.85E-05,16041.0333,data 7
22/11/2021,9.04053831,1.016731774,9474.853014,10.66363162,3.292698633,1123.622703,365.2434668,767.4197744,502.0559667,97.48434944,6.85E-05,16022.62389,data 7
23/11/2021,12.93593266,1.016725966,9483.310945,10.48884395,3.265618374,1146.442015,372.8797581,786.4981894,517.8197853,77.6003315,7.02E-05,15881.76083,data 7
24/11/2021,16.59366162,1.01671921,9535.252278,10.42183782,3.255157636,1166.774292,380.8243164,802.5436375,530.4457252,60.80804578,6.99E-05,15888.00964,data 7
25/11/2021,16.39158616,1.016777853,9494.79657,10.34964733,3.243959134,1165.975699,379.5836666,802.7836189,531.2503992,61.71860059,7.00E-05,15766.59445,data 7
26/11/2021,12.5350269,1.016851943,9546.235924,10.63396888,3.288275306,1140.981796,372.8752069,780.6416157,512.1229647,79.0301604,6.98E-05,16081.08293,data 7
27/11/2021,8.938486061,1.016607462,9666.869967,11.05026174,3.351651438,1114.092885,367.3870144,755.6443563,489.8159274,98.6846316,6.90E-05,16582.13723,data 7
28/11/2021,9.070714504,1.016973158,9668.266749,11.04906341,3.35206616,1115.174408,367.6709889,756.5741337,490.6004116,97.58547409,6.87E-05,16588.26185,data 7
29/11/2021,12.93789111,1.016577805,9575.123317,10.65596268,3.29127276,1142.876692,374.0265454,781.788038,512.7780623,77.45514809,7.02E-05,16146.07121,data 7
30/11/2021,16.74419223,1.016939137,9637.402804,10.60230573,3.283561204,1163.937812,382.4775188,798.2044858,525.5494628,60.21327461,6.99E-05,16184.04777,data 7
01/12/2021,16.46506449,1.016540693,9744.824066,10.8257642,3.31733404,1158.084515,383.4652689,791.084311,518.1915865,61.29304062,6.99E-05,16507.83323,data 7
02/12/2021,12.50466869,1.017123115,9810.665724,11.16547047,3.369911925,1132.514169,376.7920389,768.2267989,498.3483871,79.50670845,7.00E-05,16892.18352,data 7
03/12/2021,8.816004157,1.016392329,9753.436606,11.2305522,3.378542173,1112.923864,368.9205655,752.8193022,486.2709514,98.50619485,6.83E-05,16874.29364,data 7
04/12/2021,9.209480612,1.016453329,9703.558496,11.10584482,3.359838681,1117.519286,369.1151136,757.6136531,490.8519285,97.32865566,6.92E-05,16712.2494,data 7
05/12/2021,13.06662917,1.016609145,9771.869662,11.05530996,3.35238525,1138.529766,377.7435161,773.8528795,503.3841509,77.31759311,7.06E-05,16759.29015,data 7
06/12/2021,16.6980353,1.016389629,9750.835036,10.82974411,3.317710371,1162.101636,384.8117298,793.9879419,520.288311,60.46462175,7.00E-05,16548.35586,data 7
07/12/2021,16.41048905,1.016818464,9766.679493,10.88256739,3.326493137,1159.850496,384.5510043,791.7099805,518.1456322,62.15120291,7.06E-05,16617.44036,data 7
08/12/2021,12.626392,1.017006493,9713.58237,10.96433921,3.33925985,1140.04051,376.5775858,776.0893161,505.8702452,79.45455753,7.05E-05,16632.48064,data 7
09/12/2021,8.931217858,1.01612582,9746.32851,11.20893386,3.374850848,1116.907122,369.813766,756.0245735,488.8335644,98.74145643,6.90E-05,16879.47633,data 7
10/12/2021,9.158940784,1.016866738,9803.067708,11.31903288,3.392625269,1115.846038,370.899656,754.1053227,486.5740645,97.71781935,6.92E-05,17048.25493,data 7
11/12/2021,13.20616129,1.016702843,9822.528157,11.15057015,3.366987439,1139.688178,379.2380359,773.6563036,502.4552413,75.97931604,7.00E-05,16931.72922,data 7
12/12/2021,16.78211198,1.016330898,9872.86059,11.06749209,3.353830938,1160.018055,387.1214393,789.6787275,515.0375496,60.82530854,7.08E-05,16929.93976,data 7
13/12/2021,16.40807311,1.017000034,9832.523073,11.01727964,3.347314088,1160.12108,386.0418489,790.487304,516.1805763,61.74337821,7.01E-05,16845.93881,data 7
14/12/2021,12.49188792,1.016775335,9907.535975,11.36745101,3.399677573,1133.492301,379.2705805,766.7136084,495.5729622,79.95983008,7.04E-05,17235.35982,data 7
15/12/2021,9.029838601,1.016861125,9911.905119,11.56197762,3.428829479,1112.867572,372.5518714,749.3455394,481.1675683,98.06383548,6.89E-05,17407.20822,data 7
16/12/2021,9.151885325,1.016794782,9908.227029,11.55100174,3.427086296,1114.209906,372.9656142,750.3961774,481.987254,97.6836738,6.92E-05,17398.31663,data 7
17/12/2021,13.17358065,1.017028712,9969.876604,11.46968719,3.415390116,1136.410271,381.8499892,767.7338624,495.486794,76.12614731,7.00E-05,17415.55237,data 7
18/12/2021,16.79121806,1.016410596,9970.864511,11.27693042,3.385541626,1159.099001,389.2227767,786.667442,511.0806771,60.26326695,7.02E-05,17259.44934,data 7
19/12/2021,16.64571199,1.016497831,9924.317044,11.19112126,3.372788825,1160.452963,388.456783,788.6418919,513.261824,61.14723644,7.06E-05,17133.40451,data 7
20/12/2021,12.66917094,1.016685104,9965.140871,11.48504106,3.417072614,1135.077079,381.2365792,766.5096707,494.4064719,79.35341723,7.06E-05,17438.25243,data 7
21/12/2021,8.979934443,1.016614933,9932.872457,11.61495699,3.436264501,1114.522092,373.6306628,749.8713632,481.0431843,98.42345589,6.90E-05,17509.28244,data 7
22/12/2021,9.26592884,1.016832653,9963.719415,11.67123879,3.444945861,1115.491085,374.739693,750.0173211,480.7320587,97.25834112,6.94E-05,17600.66133,data 7
23/12/2021,13.1298201,1.016997011,9894.006826,11.3236762,3.393425802,1141.802482,381.6771982,773.2551035,500.7050502,77.07998696,7.07E-05,17228.04134,data 7
24/12/2021,16.8283861,1.016305894,9813.249369,10.95846258,3.33722695,1166.978531,387.7767352,796.0301816,520.6310145,60.29227678,7.04E-05,16808.16413,data 7
25/12/2021,16.65054114,1.016825592,9920.460581,11.18826003,3.372865888,1161.342554,388.7009346,789.2921607,513.7380056,61.34996896,7.08E-05,17139.06818,data 7
26/12/2021,12.68505334,1.016478933,9899.111859,11.34088997,3.395254452,1138.530956,380.5492408,770.6667684,498.6629007,79.57923893,7.10E-05,17241.87481,data 7
27/12/2021,9.090450962,1.016622079,9878.046796,11.48920926,3.417593881,1118.125524,373.2879405,753.9280349,485.0683349,97.60005287,6.89E-05,17346.22382,data 7
28/12/2021,9.317663989,1.016482463,9966.928077,11.66470071,3.443370287,1116.966299,375.1496459,751.1343174,481.5776698,96.87074953,6.94E-05,17616.22797,data 7
29/12/2021,13.19525766,1.016470576,9932.352797,11.38399258,3.401684358,1141.467809,382.4145472,772.2485192,499.3966629,76.65448021,7.07E-05,17337.41095,data 7
30/12/2021,17.00936721,1.017043429,9944.265216,11.22098182,3.378179997,1163.59084,390.118116,790.4820908,514.2668858,59.73446958,7.05E-05,17214.40932,data 7
31/12/2021,16.67065673,1.01666086,9878.277162,11.10136987,3.35950573,1164.349609,388.615629,792.4046366,516.6985498,60.99988558,7.05E-05,17026.83406,data 7
01/01/2022,14.63650049,1.018659395,9831.940552,11.13030797,3.367193607,1153.932477,383.9977337,784.5712433,510.8090542,67.72576752,6.87E-05,17009.79338,data 7
01/01/2021,18.34213006,0.972755226,0,0.972755226,0.972755226,,18.34213006,,,75.95829562,0.000101967,,data 8
02/01/2021,19.38564803,0.973116035,0,0.973116035,0.973116035,,19.38564803,,,71.82408408,0.000102672,,data 8
03/01/2021,25.41640888,0.972616732,0,0.972616732,0.972616732,,25.41640888,,,49.74582902,0.000102619,,data 8
04/01/2021,30.13169934,0.973298086,0,0.973298086,0.973298086,,30.13169934,,,36.97199817,0.000100996,,data 8
05/01/2021,29.04077359,0.973148684,0,0.973148684,0.973148684,,29.04077359,,,39.63293002,0.00010138,,data 8
06/01/2021,23.19596084,0.972945381,0,0.972945381,0.972945381,,23.19596084,,,56.29407008,0.000101387,,data 8
07/01/2021,18.33683341,0.972846799,0,0.972846799,0.972846799,,18.33683341,,,76.10767951,0.000102117,,data 8
08/01/2021,19.38559544,0.972498651,833.3333333,1.747230751,1.154813833,1065.268407,48.26891079,718.6686232,461.8250995,71.11946863,0.000101731,15027.39634,data 8
09/01/2021,25.39310975,0.973048473,9939.106251,10.00759558,3.120481005,1087.509181,374.3893424,738.5129487,479.0332519,49.3942873,0.000101564,14749.23915,data 8
10/01/2021,30.29835839,0.973055574,9943.124265,9.806400621,3.089032773,1114.441893,383.5331754,761.2070761,497.8943736,37.36372575,0.000103125,14578.23228,data 8
11/01/2021,29.04795132,0.972614008,9899.069433,9.774848714,3.083356219,1109.680582,380.5622032,758.1663304,496.0069941,39.87541292,0.000102074,14503.74084,data 8
12/01/2021,23.20127118,0.973152425,9925.833648,10.0868335,3.133014612,1076.559213,370.1543746,729.6061096,471.8411739,56.71505377,0.000102163,14800.72215,data 8
13/01/2021,18.33840193,0.972463371,9974.853709,10.38855722,3.178403453,1047.893012,361.6107946,704.6206192,450.5485195,75.92177592,0.000101927,15100.6913,data 8
14/01/2021,19.44242507,0.972563559,9977.145001,10.34148038,3.17137175,1052.887574,363.5214123,708.808587,454.0115287,70.89678397,0.000101736,15056.57399,data 8
15/01/2021,25.44851583,0.972907202,9905.594909,9.943778729,3.11032325,1088.687652,373.8163671,740.3198007,481.0682153,49.523661,0.000102035,14649.87442,data 8
16/01/2021,30.20551555,0.972893142,9924.290497,9.773751583,3.083629357,1114.487849,382.9972055,761.6961591,498.5981218,37.3009532,0.000102383,14527.09542,data 8
